STATE_FIPS,CNTY_FIPS,STCOFIPS,Tract,FIPS,SQMI,Jurisdiction,Year,Opt In,Counted,Opt In Name,City,Community Name,Community Type,Region ID,Region Name,Region,Alias,Street Singles,Street Family,Street_UYouth,Cars,Vans,Campers,Tents,Encampments,Units,Car People,VanPeople,Camper People,Tent People,Encamp People,YouthCount15,YouthCount13,ES_Single,ES_Family,ES_UYouth,TH_Singles,TH_Family,TH_UYouth,Street Count,Unsheltered,ES_People,TH_People,Sheltered,Individual,Family Members,Unaccompanied,2015_Total,2015Total_woYouth
6,37,6037,190100,6037190100,0.28,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,42,0,2,4,2,2,0,3,11,6,3,4,0,6,52,223,0,0,0,0,0,0,63,115,0,0,0,61,0,2,115,63
6,37,6037,190200,6037190200,0.17,Hollywood Hills West NC,2015,Yes,Yes,Hollywood Hills West NC,Los Angeles,Hollywood Hills West,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,37,0,4,1,0,0,0,2,3,1,0,0,0,4,70,4,0,0,0,0,0,0,46,116,0,0,0,42,0,4,116,46
6,37,6037,190301,6037190301,0.15,Hollywood United NC,2015,Yes,Yes,Hollywood United NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,27,0,0,0,1,1,2,0,4,0,2,2,3,0,3,47,0,0,4,9,0,0,34,37,4,9,13,43,0,4,50,47
6,37,6037,190400,6037190400,0.13,Los Feliz NC,2015,Yes,Yes,Los Feliz NC,Los Angeles,Los Feliz,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,5,0,1,2,4,0,0,2,8,3,7,0,0,4,19,4,0,0,0,0,0,0,20,39,0,0,0,19,0,1,39,20
6,37,6037,190510,6037190510,0.12,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,9,0,0,1,2,0,0,0,3,1,3,0,0,0,4,22,0,0,0,0,0,0,13,17,0,0,0,13,0,0,17,13
6,37,6037,190520,6037190520,0.09,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,4,0,0,3,1,0,1,1,6,4,2,0,2,2,1,8,0,0,0,0,0,0,14,15,0,0,0,14,0,0,15,14
6,37,6037,190700,6037190700,0.25,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,56,0,1,5,0,2,0,0,7,7,0,4,0,0,28,6,0,0,0,31,16,0,68,96,0,47,47,98,16,1,143,115
6,37,6037,190800,6037190800,0.31,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,59,0,1,23,2,7,4,0,36,34,3,13,6,0,51,4,0,0,0,0,0,0,116,167,0,0,0,115,0,1,167,116
6,37,6037,190901,6037190901,0.19,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,14,0,0,8,1,1,1,6,17,12,2,2,2,12,95,10,118,0,0,24,0,0,44,139,118,24,142,186,0,0,281,186
6,37,6037,190902,6037190902,0.19,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,6,0,0,2,3,2,0,0,7,3,5,4,0,0,0,2,0,0,0,0,0,0,18,18,0,0,0,18,0,0,18,18
6,37,6037,191000,6037191000,0.26,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,44,0,0,2,0,1,5,2,10,3,0,2,8,4,120,169,20,0,13,14,20,2,61,181,33,36,69,95,20,15,250,130
6,37,6037,191110,6037191110,0.1,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,8,0,0,2,2,0,0,1,5,3,3,0,0,2,4,2,0,0,0,0,0,0,16,20,0,0,0,16,0,0,20,16
6,37,6037,191120,6037191120,0.15,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,6,0,0,2,0,1,0,3,6,3,0,2,0,6,1,5,0,0,0,0,0,0,17,18,0,0,0,17,0,0,18,17
6,37,6037,191201,6037191201,0.22,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,21,0,0,0,0,0,0,1,1,0,0,0,0,2,9,7,0,0,0,63,0,0,23,32,0,63,63,86,0,0,95,86
6,37,6037,191203,6037191203,0.08,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,10,0,0,0,0,1,1,5,7,0,0,2,2,10,0,0,0,0,0,0,0,0,24,24,0,0,0,24,0,0,24,24
6,37,6037,191204,6037191204,0.08,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,191300,6037191300,0.27,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,14,0,0,1,2,0,0,0,3,1,3,0,0,0,6,0,0,0,0,0,3,0,18,24,0,3,3,18,3,0,27,21
6,37,6037,191410,6037191410,0.12,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,11,0,0,2,5,1,0,2,10,3,8,2,0,4,21,0,0,0,0,0,0,0,28,49,0,0,0,28,0,0,49,28
6,37,6037,191420,6037191420,0.09,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,9,0,0,0,3,0,0,1,4,0,5,0,0,2,0,0,0,0,0,0,0,0,16,16,0,0,0,16,0,0,16,16
6,37,6037,191500,6037191500,0.25,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,25,0,1,0,4,0,0,3,7,0,7,0,0,6,2,0,0,0,0,0,0,0,39,41,0,0,0,38,0,1,41,39
6,37,6037,191610,6037191610,0.16,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,11,0,0,5,1,0,4,0,10,7,2,0,6,0,3,0,0,0,0,0,0,0,26,29,0,0,0,26,0,0,29,26
6,37,6037,191620,6037191620,0.09,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,3,0,1,1,5,0,5,0,2,2,0,0,0,0,0,0,0,0,9,9,0,0,0,9,0,0,9,9
6,37,6037,191710,6037191710,0.27,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,3,0,2,0,1,6,4,0,4,0,2,16,1,0,0,0,0,0,0,13,29,0,0,0,13,0,0,29,13
6,37,6037,191720,6037191720,0.1,Hollywood Studio District NC,2015,Yes,Yes,Hollywood Studio District NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,191810,6037191810,0.16,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,9,0,0,4,7,0,8,0,19,6,12,0,13,0,1,0,0,0,0,0,0,0,40,41,0,0,0,40,0,0,41,40
6,37,6037,191820,6037191820,0.16,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,5,0,0,3,3,6,0,1,13,4,5,11,0,2,0,0,0,0,0,0,0,0,27,27,0,0,0,27,0,0,27,27
6,37,6037,191900,6037191900,0.58,Central Hollywood NC,2015,Yes,Yes,Central Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,37,0,2,1,4,14,0,0,19,1,7,25,0,0,122,110,14,0,0,0,0,0,72,194,14,0,14,84,0,2,208,86
6,37,6037,192000,6037192000,0.54,Mid-City West NC,2015,Yes,Yes,Mid-City West NC,Los Angeles,Mid-City West,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,14,0,0,0,0,0,2,2,4,0,0,0,3,4,5,5,0,0,0,0,0,0,21,26,0,0,0,21,0,0,26,21
6,37,6037,192300,6037192300,0.34,Greater Wilshire NC,2015,Yes,Yes,Greater Wilshire NC,Los Angeles,Miracle Mile,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,1,2,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,0,7,7
6,37,6037,192410,6037192410,0.26,Greater Wilshire NC,2015,Yes,Yes,Greater Wilshire NC,Los Angeles,Miracle Mile,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,37,6037,192420,6037192420,0.13,Greater Wilshire NC,2015,Yes,Yes,Greater Wilshire NC,Los Angeles,Miracle Mile,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,192510,6037192510,0.13,Wilshire Center-Koreatown NC,2015,Yes,Yes,Wilshire Center-Koreatown NC,Los Angeles,Wilshire Center-Koreatown,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,1,0,1,0,2,4,1,0,2,0,4,1,0,0,0,0,18,0,0,10,11,0,18,18,28,0,0,29,28
6,37,6037,192520,6037192520,0.12,Wilshire Center-Koreatown NC,2015,Yes,Yes,Wilshire Center-Koreatown NC,Los Angeles,Wilshire Center-Koreatown,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,192610,6037192610,0.16,Wilshire Center-Koreatown NC,2015,No,No,Wilshire Center-Koreatown NC,Los Angeles,Wilshire Center-Koreatown,Community,SPA 0,Service Planning Area 0,SPA 0,SPA 0-SPA 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,192620,6037192620,0.09,Wilshire Center-Koreatown NC,2015,Yes,Yes,Wilshire Center-Koreatown NC,Los Angeles,Wilshire Center-Koreatown,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,9,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,192700,6037192700,0.21,East Hollywood NC,2015,Yes,Yes,East Hollywood NC,Los Angeles,Hollywood,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,29,2,0,1,4,5,10,23,43,1,7,9,16,45,26,0,0,7,0,85,12,0,109,135,7,97,104,192,21,0,239,213
6,37,6037,194100,6037194100,2.33,Hollywood Hills West NC,2015,Yes,Yes,Hollywood Hills West NC,Los Angeles,Hollywood Hills West,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,7,0,0,2,0,0,0,3,5,3,0,0,0,6,0,0,0,0,0,0,0,0,16,16,0,0,0,16,0,0,16,16
6,37,6037,194200,6037194200,1.23,Bel Air-Beverly Crest NC,2015,No,No,Bel Air-Beverly Crest NC,Los Angeles,Bel Air-Beverly Crest,Community,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,194300,6037194300,0.71,Bel Air-Beverly Crest NC,2015,No,Yes,Bel Air-Beverly Crest NC,Los Angeles,Bel Air-Beverly Crest,Community,SPA 5,Service Planning Area 5,West Los Angeles,SPA 5-West Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,194400,6037194400,0.42,Mid-City West NC,2015,Yes,Yes,Mid-City West NC,Los Angeles,Mid-City West,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,6,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,2,22,0,1,12,0,10,10,24,13,37,13,34,0,47,47
6,37,6037,194500,6037194500,0.26,Mid-City West NC,2015,Yes,Yes,Mid-City West NC,Los Angeles,Mid-City West,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,27,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,29,0,0,29,29
6,37,6037,195100,6037195100,0.73,Silver Lake NC,2015,Yes,Yes,Silver Lake NC,Los Angeles,Silver Lake,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,195200,6037195200,0.57,Los Feliz NC,2015,Yes,Yes,Los Feliz NC,Los Angeles,Los Feliz,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,4,2
6,37,6037,195300,6037195300,0.22,Los Feliz NC,2015,Yes,Yes,Los Feliz NC,Los Angeles,Los Feliz,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,7,0,1,3,1,2,0,1,7,4,2,4,0,2,0,0,0,0,0,0,0,0,20,20,0,0,0,19,0,1,20,20
6,37,6037,195400,6037195400,0.4,Silver Lake NC,2015,Yes,Yes,Silver Lake NC,Los Angeles,Silver Lake,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,11,0,0,0,10,0,0,11,10
6,37,6037,195500,6037195500,0.47,Silver Lake NC,2015,Yes,Yes,Silver Lake NC,Los Angeles,Silver Lake,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,37,6037,195600,6037195600,0.2,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,12,0,0,0,6,4,0,7,17,0,10,7,0,14,10,0,0,0,0,3,36,0,43,53,0,39,39,46,36,0,92,82
6,37,6037,195710,6037195710,0.19,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,4,0,0,2,2,0,12,4,20,3,3,0,19,8,16,0,0,0,0,0,82,0,37,53,0,82,82,37,82,0,135,119
6,37,6037,195720,6037195720,0.16,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,1,0,0,5,1,7,1,0,0,8,2,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,0,14,14
6,37,6037,195801,6037195801,0.28,Silver Lake NC,2015,Yes,Yes,Silver Lake NC,Los Angeles,Silver Lake,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,0,0,1,0,9,10,0,0,2,0,17,1,0,0,0,0,0,0,0,21,22,0,0,0,21,0,0,22,21
6,37,6037,195802,6037195802,0.16,Rampart Village NC,2015,Yes,Yes,Rampart Village NC,Los Angeles,Rampart Village,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,0,3,1,5,9,18,0,5,2,8,17,1,0,0,0,0,0,0,0,34,35,0,0,0,34,0,0,35,34
6,37,6037,195900,6037195900,0.34,Silver Lake NC,2015,Yes,Yes,Silver Lake NC,Los Angeles,Silver Lake,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,0,0,1,0,6,7,0,0,2,0,12,0,0,0,0,0,0,0,0,17,17,0,0,0,17,0,0,17,17
6,37,6037,197110,6037197110,1.05,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,197200,6037197200,0.65,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,197300,6037197300,0.41,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,8,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,10
6,37,6037,197410,6037197410,0.31,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2
6,37,6037,197420,6037197420,0.24,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,0,1,0,2,1,4,0,2,0,3,2,0,0,0,0,0,51,0,0,9,9,0,51,51,60,0,0,60,60
6,37,6037,197500,6037197500,0.27,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,11,0,0,1,2,1,0,1,5,1,3,2,0,2,7,0,0,0,0,38,0,0,19,26,0,38,38,57,0,0,64,57
6,37,6037,197600,6037197600,0.18,Greater Echo Park Elysian NC,2015,Yes,Yes,Greater Echo Park Elysian NC,Los Angeles,Echo Park,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,9,0,0,0,2,1,1,3,7,0,3,2,2,6,9,0,0,0,0,0,0,0,22,31,0,0,0,22,0,0,31,22
6,37,6037,197700,6037197700,0.26,Historic Cultural NC,2015,Yes,Yes,Historic Cultural NC,Los Angeles,Chinatown,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,5
6,37,6037,199000,6037199000,0.6,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,8,0,0,2,2,1,0,3,8,3,3,2,0,6,0,0,0,0,0,0,0,0,22,22,0,0,0,22,0,0,22,22
6,37,6037,199110,6037199110,0.35,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,2,1,13,0,2,18,3,2,23,0,4,0,0,0,0,0,0,0,0,33,33,0,0,0,33,0,0,33,33
6,37,6037,199120,6037199120,0.37,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,44,0,0,0,0,5,8,44,0,44,5,44,0,52,49
6,37,6037,199201,6037199201,0.15,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,6,0,0,0,1,2,0,1,4,0,2,4,0,2,0,0,0,0,0,0,0,0,14,14,0,0,0,14,0,0,14,14
6,37,6037,199202,6037199202,0.37,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4
6,37,6037,199300,6037199300,1,Arroyo Seco NC,2015,Yes,Yes,Arroyo Seco NC,Los Angeles,Eagle Rock,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,1,11,0,12,0,0,2,18,0,0,0,0,0,0,0,0,0,20,20,0,0,0,20,0,0,20,20
6,37,6037,199400,6037199400,0.27,Arroyo Seco NC,2015,Yes,Yes,Arroyo Seco NC,Los Angeles,Eagle Rock,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,3,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,8
6,37,6037,199700,6037199700,0.37,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,28,0,14,14,14,9,2,6,45,20,23,16,3,12,0,0,0,0,0,0,0,0,116,116,0,0,0,102,0,14,116,116
6,37,6037,199800,6037199800,0.25,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,15,2,0,0,1,0,12,0,13,0,2,0,19,0,0,0,0,0,0,0,0,0,38,38,0,0,0,36,2,0,38,38
6,37,6037,199900,6037199900,0.17,Lincoln Heights NC,2015,Yes,Yes,Lincoln Heights NC,Los Angeles,Lincoln Heights,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,4,0,0,0,2,0,0,4,6,0,3,0,0,8,0,0,0,0,0,0,0,0,15,15,0,0,0,15,0,0,15,15
6,37,6037,201110,6037201110,0.35,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,2,0,4,6,0,0,4,0,8,0,0,0,0,0,0,0,0,12,12,0,0,0,12,0,0,12,12
6,37,6037,201120,6037201120,0.36,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,0,0,4,0,1,5,0,0,7,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,10,10
6,37,6037,201200,6037201200,0.17,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,5,0,0,1,3,4,0,3,11,1,5,7,0,6,0,0,0,0,0,0,0,0,24,24,0,0,0,24,0,0,24,24
6,37,6037,201301,6037201301,0.34,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,2,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,201302,6037201302,0.38,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,2,0,1,3,0,0,4,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,6,6
6,37,6037,201401,6037201401,0.51,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,1,0,1,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,5,3
6,37,6037,201402,6037201402,0.75,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,1,0,0,0,0,2,0,1,3,0,0,4,0,2,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,0,7,7
6,37,6037,201501,6037201501,0.33,LA-32 NC,2015,Yes,Yes,LA-32 NC,Los Angeles,El Sereno,Community,SPA 4,Service Planning Area 4,Metro Los Angeles,SPA 4-Metro Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
